candidate_id,annotator_id,elliptical_type,candidate_text,span,sentence_quality,acquisition_method
zbis_0_7649,1,Genitive Drop,"Hizmetçi bu kez pusulayı yitirmemiş, ama doktorun evine varması bir saatten fazla sürmüş.",,,raw
sluice_1534,3,Subject Drop,"Ancak negatifse ve bazı adet dönemlerini kaçırdıysanız, nedenini öğrenmek için yine de bir doktora görünmeniz gerekir.",[],True,gold
seed_1641,1,NP Drop,"Bu koli dolmuş, boş var mı?",[],True,gold
aug_prop_14929,1,Genitive Drop,"Demet onun yüzünde ki ifadeyi merak etti , ama başı eğik olduğu için göremedi .",,,augmentation
aug_prop_25385,3,Object Drop,"Serhat burkay tur ayarlamış , onunla göndermiş .",['tur'],True,augmentation
aug_prop_17302,1,Gapping,"Halim on iki yıl önce boşanmış , ben on sekiz yıl .",,,augmentation
aug_prop_11079,6,Subject Drop,"Berna eğilerek onu selamladı , yanında durmadan geçti .",[],True,augmentation
aug_prop_11949,3,Subject Drop,"Bu yüzden de bede li ne olursa olsun , Yunus emre diyor .",[],True,augmentation
seed_2412,1,Genitive Drop,Tek bir arkadaşı bile.,[],True,gold
seed_237,1,Subject Drop,Atölyeye boya almak istiyor ama almayabilir de.,[],True,gold
aug_prop_1545,5,Subject Drop,Bayrak almak istedi ama ulaşamadı.,[],True,augmentation
aug_prop_1707,5,Genitive Drop,Bu oyun fiziksel zorluk ihtiyaçlarımı karşılıyor.,[],True,augmentation
sluice_2450,3,Genitive Drop,"Bir süre AIDS hastası karısıyla geldi; birkaç yıl önce ortaya çıkmadığında, kimse nedenini sormak zorunda değildi.",[],True,gold
sim_v0_4935,6,Subject Drop,Onlara selâm verme ve selâmlarını alma.,[],True,raw
bmg_1_514,6,Subject Drop,"Daha sonra Gosling bu anketi tekrarlıyor, fakat bu sefer yakın arkadaşları çağırmıyor.",['Gosling'],True,raw
aug_prop_16035,3,Subject Drop,Ceren buğlem elini sıktı ve sonra bıraktı .,['Ceren buğlem'],True,augmentation
seed_722,1,Ki Expression,Satürn'ün uydusu Jüpiter'inkinden fazladır.,,,gold
aug_prop_8993,3,Argument Drop,Özgür bir paket sigara uzattı ama şoför almadı .,['şoför'],True,augmentation
aug_prop_1907,3,Object CP Drop,Varys onun iyi olduğunu söyledi ama Tyrion kendi gözleriyle görmek istedi.,['onun iyi olduğunu'],True,augmentation
vymt_0_4222,1,Gapping,"Biri matematiği öğretiyordu, öteki kimyayı, bir başkası Doğu dillerini.",,,raw
aug_prop_14061,1,Object Drop,Onu o çocuk Merih biliyordu ama bu paşalar bilmiyordu belki de .,,,augmentation
tas_0_3092,1,Subject Drop,"Herşeyi bir bir anlatmam gerekti, oysa ben bile pek iyi bilmiyordum.",['ben'],True,raw
seed_2068,1,Ki Expression,Karakoldakilerin haberi yok tabi.,[],True,gold
sim_v0_13957,5,Genitive Drop,Yine de yılmayarak boştaki eliyle paralı askerin gözlerine saldırmayı sürdürdü.,[],True,raw
aug_prop_11457,1,Genitive Drop,"Doktor kısa sürede Özgür durumu özetledi : Kocasının çenesi çarpık kalacaktı , ama yaşamı tehlikede değildi .",,,augmentation
aug_prop_11062,3,Subject Drop,"“Sen Sema nilay , sana söylüyorum !",[],True,augmentation
aug_prop_12255,1,Genitive Drop,Çağla o anda öfkelenmek istemişti ama hastalık çoktan gücünü tüketmeye girişmişti .,,,augmentation
sim_v0_17144,5,Genitive Drop,Ben de dediği gibi yaptım...,[],True,raw
aug_prop_23541,5,Subject Drop,Betül Otelde ki bara girdiğimde Gülçin tezgâhın ardında kadehleri parlatıyordu ama bakışları boşluğa dikilmişti .,[],True,augmentation
sim_v0_16173,3,Argument Drop,"Ben sana mükemmellik öğretmiyorum, ben bütünlük öğretiyorum.",['sana'],True,raw
sim_v0_22038,3,Object Drop,"Oğlan destimalı aldı, beline sokuverdi.",['destimalı'],True,raw
aug_prop_24910,3,Genitive Drop,Merve bana baktı ve dudaklarını birleştirdi .,['Merve'],True,augmentation
aug_prop_7956,3,Genitive Drop,Şirin iki saat tir testlerimizi yanıtlıyordu ve artık yorulmaya başlamıştı .,[],True,augmentation
aug_prop_12131,3,Subject Drop,Hatice nilden burnunu çekti ve kendisini toparladı .,['Hatice nilden'],True,augmentation
aug_prop_24554,5,VP Ellipsis,"Mehmet reşit da ölmüş olabilirdi , Ali da .",['ölmüş olabilirdi'],True,augmentation
aug_prop_22944,5,Argument Drop,"Erdem Güneş henüz evet dememişti , ama hayır da demiyordu ; cevabını ertelemişti yalnızca .",[],True,augmentation
sim_v0_20946,5,Genitive Drop,Uykuya geçişimiz acaba nasıl olacaktır?,[],True,raw
aug_prop_16821,6,Genitive Drop,Arzu Bey karısının yerine cevap verdi .,['Arzu Bey'],True,augmentation
aug_prop_17747,3,Object Drop,Utku Emin gittiğinden beri gelmedim .,[],True,augmentation
aug_prop_2522,3,Genitive Drop,Davası için ne kadar kan dökerlerse döksünler  adamlarının günahlarının bağışlandığını ilan etti.,[],True,augmentation
aug_prop_15155,1,Genitive Drop,Mustafa ali bu yüzü daha önce de görmüştü ama hatırlaması bir an aldı .,,,augmentation
aug_prop_5768,1,Genitive Drop,"Selçuk yavaşça yere bıraktım , bir elim omzunda ydı .",,,augmentation
aug_prop_11823,3,Genitive Drop,İbrahim sonuncu roketini ateşledi .,['İbrahim'],True,augmentation
ditfh_0_3923,5,Genitive Drop,"Leto Efendimiz yine güldü, ama hafif bir gülüştü bu: içten bir şekilde gülümsedi bana.",[],True,raw
aug_prop_3732,1,NP Drop,On basamaklı sayıları okumakta güçlük çeken çocuk şimdi on üç basamaklı sayıları çarpmaya başladı.,,,augmentation
sim_v0_8073,5,Genitive Drop,"“Oğlum ve yeğenimle tanışmanı istiyorum, Merlin ve Rinaldo.",[],True,raw
aug_prop_18590,1,Object Drop,"Vehbi bir şeyler söyledi ama Elif ceren anlamamıştı , başını salladı .",,,augmentation
sluice_4153,3,Subject Drop,Tom'a karaciğerinin bir kısmını nasıl ve ne zaman verebilir?,[],True,gold
sim_v0_25457,3,No Ellipsis,Troçki'nin ilk çıkardığı sayılar hâlâ,[],True,raw
sim_v0_27746,5,Genitive Drop,"Çünkü onlar ona dayanamazlar azizim, bütün sorun da bu.",[],True,raw
aug_prop_14555,5,No Ellipsis,Ferda doğru uzanan ağaçlık lı yolda kayboldu .,[],True,augmentation
seed_2295,1,Gapping,Manken elini kaldırdı o kolunu.,[],True,gold
aug_prop_14014,1,Genitive Drop,"Biri Merve şükretmemi söyler , öteki ise hâlâ vakit varken bırakıp gitmemi .",,,augmentation
hysha_0_376,1,Genitive Drop,En yakın arkadaşım Receple beraber aynı okula gitmek istiyorduk ama polis koleji hariç ortak okulda buluşamıyorduk.,[],True,raw
sim_v0_16114,5,Genitive Drop,"Vladimir İvanovitç cebini karıştırdı, çakmağını bulup yaktı.",['Vladimir İvanovitç'],True,raw
aug_prop_12695,4,Subject Drop,Dış kapının açıldığını hissetti ; Taner gelmişti .,[],True,augmentation
aug_prop_8188,3,Genitive Drop,Ayşe gül öfkeyle kızardı ve gözleri irileşti .,['Ayşe gül'],True,augmentation
aug_prop_3020,3,Subject Drop,Ama sonra Almanlar tarafından sahte karne hazırlayıp sattığı için tutuklandı.,[],True,augmentation
sim_v0_17497,5,Genitive Drop,İşiniz bitince istediğiniz kadar uyuyorsunuz.,[],True,raw
aug_prop_20936,4,Genitive Drop,Tolgahan yeni giysisini giymişti .,['Tolgahan'],True,augmentation
sim_v0_25066,5,NP Drop,İnsanların daha çok konuştuğu ilkiydi.,[],True,raw
aug_prop_16449,6,Genitive Drop,Canan yerinden kalkmıştı .,['Canan'],True,augmentation
inss_0_1857,1,Subject Drop,"Kaptan yanıtı bilmiyordur, ancak mühendisi motorların tam güçle çalıştığına dair uyarmıştır.",,,raw
aug_prop_24509,6,Subject Drop,Rezzan karnavalında kendi kortejlerini oluşturmuşlardı .,[],True,augmentation
sim_v0_21954,5,Subject Drop,"Ne yalan söyleyeyim, Atiye’ye bağlıyım.",[],True,raw
aug_prop_4569,3,Subject Drop,ama ağlamaktan utanıyordum. Canım acıyordu ama ağlayamayacak kadar utanmıştım.,[],True,augmentation
aug_prop_3475,5,Subject Drop,diyorum. İyi ve kötü yanlarının derinlemesine incelendiğini ve sadece konuşulduğunu söylüyorum.,[],True,augmentation
aug_prop_17389,1,Object Drop,Gökhan bunu açıkça söylemedi ama ben anladım .,,,augmentation
aug_prop_23945,3,Subject Drop,Hümeyra Selçuk ellisini geçmişti ama yaşını göstermiyordu .,['Hümeyra Selçuk ellisini'],True,augmentation
aug_prop_9792,1,Genitive Drop,"Reşat Osman gülümsedi , ama ne gülümsemesi , ne de serin , mavi gözleri herhangi bir ipucu verdi .",,,augmentation
aou_0_6144,4,Object CP Drop," Gajul, yeni edindiği bir bilgiyi Janus'la paylaşmak istiyor ama ölesiye korkuyordu.","[""yeni edindiği bir bilgiyi Janus'la paylaşmak""]",True,raw
sim_v0_3728,5,Subject Drop,Yüzümden kanın çekildiğini hissettim ve boğazım kurudu.,[],True,raw
aug_prop_20562,1,Object Drop,"Kaptan Yüce , oğlunun ön adını birkaç kez tekrarladı , ama Beste yine anlayamadı .",,,augmentation
seed_2051,1,Ki Expression,Mutfak masasının altındakini alıp getirdim.,[],True,gold
aug_prop_4271,5,Genitive Drop,Tam da hayal ettiği ve hayal ettiği gibi bir bardaydılar.,[],True,augmentation
aug_prop_11189,6,Argument Drop,"yüzünde ki kavurucu kötücüllük sıradan bir insanı sindirirdi , ama Tuğra Neval gülümsemekle yetindi .",[],True,augmentation
aug_prop_6529,5,Argument Drop,Manzaranın güzel olduğunu reddetmek mümkün değildi ama Burak etkilenmemişti .,['Manzaranın güzel olduğunu'],True,augmentation
seed_375,3,Genitive Drop,Kupaya yakından baktı ve elini sürdü.,[],True,gold
aug_prop_7314,1,Genitive Drop,""" Yasadışı ilaç kullandığımı inkâr ediyorum , "" dedi Alper , ama sözleri kendi kulağına bile inandırıcı gelmedi .",,,augmentation
sim_v0_4424,1,Genitive Drop,Gunder başını kaldırdı ve ona baktı.,,,raw
seed_184,1,Subject Drop,Kardeşi kalemi kırmış oysa yeni almıştı annesi.,['kalemi'],True,gold
sim_v0_4789,1,Genitive Drop,"""Sakin ol, ellerin çizilmiş.""",,,raw
aug_prop_6501,6,Genitive Drop,Aletiyle Ömer kaydetti ve Ahmet öldü .,['Ömer'],True,augmentation
seed_1537,1,Argument Drop,Helin işini sevmediği için ayrıldı.,[],True,gold
sim_v0_20091,5,Genitive Drop,Dilimin sınırları dünyamın sınırlarını gösterir (5.6).,[],True,raw
aug_prop_10685,3,Genitive Drop,Aşkı Ceyhan biraz ileride elbiseleri parçalanmış ve kanlar içinde yatıyordu .,['Aşkı Ceyhan'],True,augmentation
aug_prop_22377,6,Subject Drop,Servet - Muâviye mücadelesinde ikiye ayrıldılar ve hasım ordularda yer aldılar .,[],True,augmentation
vdadims_1_7951,1,Gapping,"Babamın bütün ürününü almışlar elinden, değirmenini de.",,,raw
sim_v0_4587,1,Genitive Drop,Suçunu itiraf etti ve cezası ertelendi.,,,raw
seed_743,1,Ki Expression,"Ödevleri teslim edeceğim, seninkini de götüreyim mi?",,,gold
agaogkmu_0_9091,1,Subject Drop,"Baz'ın yüzünden, hem Kevok'un ölümüne neden oldu, hem kendi ölümüne.",[],True,raw
sluice_1489,5,Subject Drop,"Sears bir ücret olacağını söyledi, ancak ne zaman olduğunu söylemedi.",['Sears'],True,gold
aug_prop_4631,6,Subject Drop,Sonra içini çekti ve ekledi.,[],True,augmentation
fcnnbns_0_462,1,Subject Drop,"Hipogrif böcek bulmak için yeri kazar, ama kuşlarla küçük memelileri de yer.",['Hipogrif'],True,raw
seed_1244,1,Subject Drop,Domuz eti asla yemezler.,,,gold
aug_prop_25507,5,Subject Drop,En güzel hediyeleri o günlerde aldı ağabeyinden ; kocası Mehmet de yardımcı müdürlükten müdürlüğe o günlerde çıktı .,[],True,augmentation
aug_prop_8853,6,Subject Drop,Halil çenesini kaldırdı ve cevap verdi .,['Halil'],True,augmentation
aug_prop_15513,1,Genitive Drop,"Çıkışım , terbiyesiz lik boyutuna varacak cinstendi ; oysa Sibel tavırları fazlasıyla önemserdi .",,,augmentation
seed_977,1,Subject Drop,Kredi kartı borcumu ödedim.,[],True,gold
aug_prop_24588,3,Subject Drop,Kadir onları tanıştırdı ve garsonu çağırdı .,['Kadir'],True,augmentation
aug_prop_3977,5,Object Drop,Akşam yemeğini dayım yaptı  kuzenim yemek istemedi.,['Akşam yemeğini'],True,augmentation
aug_prop_5184,5,Genitive Drop,Kalbim ağzımdan çıkacakmış gibi hissettim.,[],True,augmentation
aug_prop_15682,4,Genitive Drop,Metin Usta öksürerek boğazını temizledi .,['Metin Usta'],True,augmentation
aug_prop_20920,5,Genitive Drop,"Sema soluk soluğa durdu , yüzü yasla gerilmişti .",['Sema'],True,augmentation
soac_0_887,1,Argument Drop,Bu yalnızca bir rastlantı olabilir ama fazlası da olabilir.,['rastlantı'],True,raw
gscnk_0_3910,1,Subject Drop,"Herkes göremez onu, ama ben bir gece gördüm; yüzünü yalayıp yuttuğunu gördüm de dehşete düştüm.",['ben'],True,raw
yerj_0_8941,1,Genitive Drop,Ceketinin cepleri küçük eşyalarıyla doluydu ve en önemlileri kemerindeki kesedeydi.,,,raw
aug_prop_21347,6,Subject Drop,Nurhan ağzını açtı ve kan tükürdü .,['Nurhan'],True,augmentation
mmmbb_0_37555,1,Subject Drop,"Firavunluktan da eman bulmuşsun, her fitneden, her kötülükten de.",[],True,raw
sim_v0_16107,5,Subject Drop,"Kezia sol bacağını salladı, ayak parmaklarını oynattı.",['Kezia'],True,raw
seed_480,3,Object Drop,İyi bir spor salonuna kaydoldu ama 2 haftadır gitmiyor.,['spor salonuna'],True,gold
sim_v0_25640,5,No Ellipsis,Denizin de yapacağı bir şey yok.,[],True,raw
aug_prop_5581,1,Genitive Drop,Bünyamin evet diyecekti ; ama nedense aklına Erem ailesinin bir gece yarısı küçük bir bodrumda öldürüldüğü geldi .,,,augmentation
seed_132,1,Object Drop,Fobileri vardı ama yenmek istiyordu.,,,gold
seed_1939,1,Ki Expression,Kolidekileri görmedin mi anne?,[],True,gold
aug_prop_19170,3,Genitive Drop,Ceren tuhaf çocuktu ama talebi zararsızdı .,['Ceren'],True,augmentation
aug_prop_7870,3,Genitive Drop,Ayşe gizem tek elini kaldırdı .,['Ayşe gizem'],True,augmentation
aug_prop_6595,1,Subject Drop,"Esin seren oğlunu buldum , onunla görüştüm .",[],True,augmentation
sluice_869,3,Subject Drop,"18 Nisan'da Schick yatırımcılarını bir toplantıya çağırdı ve paranın gittiğini itiraf etti, ancak mahkeme belgelerine göre nerede olduğunu söylemedi.",[],True,gold
aug_prop_10352,3,Subject Drop,Atilla başıyla onayladı ve kalabalığa döndü .,['Atilla'],True,augmentation
sim_v0_1684,1,Genitive Drop,Anahtarın şekli dikkatimi çekti.,,,raw
seed_2076,3,NP Drop,Bizim apartmanın ışıkları yanıyor ama sokaktakiler sönmüş.,['ışıkları'],True,gold
sim_v0_4423,1,Genitive Drop,Arutha ayağa kalktı ve kardeşini kucakladı.,,,raw
sim_v0_1151,1,Genitive Drop,Uyandığında kıyafetleri nemliydi ve bacakları ağrıyordu.,,,raw
aug_prop_17156,1,Genitive Drop,Hayatında sadece tek bir engel var : Küçük Zeynep Zühtü bener .,,,augmentation
aks1boras_0_3924,1,Subject Drop,"Üzerine soğuk bir hava gelmişti, özellikle de Drizzt’e karşı.",,,raw
hfmmt_0_3481,1,Subject Drop,"Biz de o gece kendi gösterimizi yaptık, yaklaşık on iki kişi geldi; masrafları ancak çıkardık.",,,raw
aug_prop_8254,3,Genitive Drop,Haci mehmet soluğunu bıraktı ve dudağını ısırdı .,['Haci mehmet'],True,augmentation
seed_699,1,Genitive Drop,Boğazım geçen günkünden iyi durumda.,[],True,gold
aug_prop_10135,1,Genitive Drop,Nurdan bana bir şey söylüyor ama ağzından ağır çekimde çıkan ses hiç anlaşılmıyor .,,,augmentation
ticdl_0_7566,1,Subject Drop,"Ben içeri girerken kalkmak istedi ama dizleri titriyordu, ayakta duramadı ve hemen oturdu.",,,raw
sim_v0_8179,5,Genitive Drop,"Bayan St. Cloud, omuzlarıma sarıldı ama ben kızını seyrediyordum.",['ben'],True,raw
aug_prop_12316,5,Genitive Drop,Halife Semra şehrine götürüldü ve sarayı yağmalandı .,['Halife Semra'],True,augmentation
aug_prop_15929,5,Subject Drop,Melike gözlerini açtı ve onu tanıdı .,['Melike'],True,augmentation
gupc_0_13420,1,Genitive Drop,"Yanımda durulmuş, tasasız uykuya daldığı zaman yavaşça sıyrıldım yataktan, odama kaçtım.",[],True,raw
aug_prop_5560,0,Genitive Drop,Yer ayağının altından kaydı ve Ali düştü .,[],True,augmentation
seop_0_3628,1,Subject Drop,"Kırmızı bir tarak aldı Nilgün ve sonra birden ben ağlayacağım sandım, ama sonra daha da şaşırdım.",,,raw
seed_2481,1,Fragment,"Evet, arkasındaki musluktan.",[],True,gold
aug_prop_5699,1,Gapping,"Kara kurbağa hayrete düşen Peder Kübra döndü , ardından tekrar İlker .",,,augmentation
aug_prop_16543,3,Subject Drop,"Refik fotoğrafa baktı ve gözlerini kıstı , düşündü .",['Refik'],True,augmentation
aug_prop_21910,5,Genitive Drop,""" Çıkış noktanızı anlıyorum , Avukat Gökten .",[],True,augmentation
mimnh_0_5959,1,Genitive Drop,"Omurgalarının altını görüyorum, omurgalarının altını.",[],True,raw
mcrbem_0_9879,6,Subject Drop,"Bu da olur, olur ama pek azdır bu; çünkü işin aslı gönülden doğar, dilden değil.",['Bu'],True,raw
sim_v0_21920,5,Subject Drop,Dışarıda polisler var ama size dokunmayacaklar.,['polisler'],True,raw
ykvdgdo_0_1816,1,Object Drop,Bütün varoluş seni olduğun gibi kabul ediyor ama sen etmiyorsun.,,,raw
seed_1890,1,Ki Expression,"Annemin doktor randevusu salı günü, benimki perşembe.",[],True,gold
sim_v0_7898,3,Subject Drop,Hanley hemen Halpert'ın oluşturduğu dosyayı aldı ve sayfaları karış­tırmaya başladı.,['Hanley'],True,raw
th_0_7478,1,Object Drop,"Hephaistialılar boyun eğdiler, ama Myrinalılar Khersonesos’u Attika toprağı saymıyorlardı; teslim oluncaya kadar kuşatıldılar.",,,raw
sim_v0_24115,5,Genitive Drop,"Elimiz ısı enerjisi kaybettiğinden sıcaklığı düşmüş, biz de elimizde soğukluk hissetmişizdir.",[],True,raw
odhm_0_1583,1,Subject Drop,"Onu Stelton’da tanıdım tabii ki, anarşist kolonisinde.",,,raw
aug_prop_13130,3,Genitive Drop,Aşçımız Serkan nefis yemekler yapar .,[],True,augmentation
seed_2199,1,Gapping,Ceyda yarın mı gelir bugün mü?,[],True,gold
aug_prop_4054,5,No Ellipsis,"Eren ona bakmadan , başı eğik , konuştu .",[],True,augmentation
uslb_0_3987,6,Argument Drop,"""içeri dört elektrikçi sokmuş, ikisi çıkmış ama içeride üç elektrikçi varmış.""",[],True,raw
sim_v0_17873,3,Subject Drop,Bütün Horasan diyarının şairlerine galip gelmişim.,[],True,raw
aug_prop_22184,3,Subject Drop,Pelin kadınları görmüş ve uzak durmuştu .,['Pelin'],True,augmentation
aug_prop_4599,5,Subject Drop,Keating onun elini tuttu  avucunu açtı ve baktı.,['Keating'],True,augmentation
aug_prop_11326,1,Argument Drop,Nazim Bey şu an dışarıda ancak ofise gelince mesajınızı ileteceğim .,,,augmentation
seed_1557,3,Stripping,"Şule geniş caddelerde oturmak isterdi, dar değil.","['caddelerde oturmak isterdi,']",True,gold
sim_v0_8512,5,Genitive Drop,Babam Ebu Bekir damda Kur’ân okuyordu.,[],True,raw
seed_1479,1,Object Drop,Telefonuna uygun bir akıllı saat aldı ama kullanmaya başlamadı.,[],True,gold
aug_prop_14212,6,Subject Drop,Ceyda bunu duydu ama arkasına bakmadı .,['Ceyda'],True,augmentation
sluice_1456,3,Subject Drop,"Şirket, Nisan ayında ek kapanışlar olduğunu söyledi, ancak kaç tane olduğunu belirtmedi.",['ek kapanışlar'],True,gold
sluice_1176,3,Genitive Drop,Nasıl olduğunu anlamıyorum.,[],True,gold
aug_prop_11095,6,Subject Drop,"Bay Ali , bütün servetini kaybetti ve hapsi boyladı .",['Bay Ali'],True,augmentation
eykoke_0_5890,1,Subject Drop,"Tebessümle yaklaştı Erdoğan’a, yine babacan bir hâli vardı.",,,raw
aug_prop_8372,1,Genitive Drop,"“Çok cesursun tatlım , ” dedi Hasan bilen , ancak sesinin tonunda bir küçümseme vardı .",,,augmentation
sim_v0_7868,5,Subject Drop,Son keşif seferini görüyorum.,[],True,raw
aug_prop_4487,6,Genitive Drop,Tutsak davulcuya baktı; Kalbinin ağrıdığını hissetti.,[],True,augmentation
sim_v0_14952,5,Gapping,Yemişler hem bir şifre hem de bir gizemdi.,['gizemdi.'],True,raw
seed_2530,1,Genitive Drop,Heyecanının tatlılığını görünce.,[],True,gold
dvsdb_0_10464,1,Argument Drop,"Langdon ilk başta bu fikri onaylamamıştı ama planlan geliştikçe, Sophie'nin düşüncesi mantıklı gelmeye başlamıştı.",['Langdon'],True,raw
sim_v0_7721,5,Subject Drop,"Annesinin ev adresini verdi, fırsat olmadı, gidemedim.”",[],True,raw
seed_1413,1,Object Drop,Yurt odasında bulmuşlardı.,[],True,gold
aug_prop_16421,5,Genitive Drop,"Ali , Serkan sözleştiği için Mustafa döndüğünde arkadaşının öldüğü haberini almıştı .",['Ali'],True,augmentation
aug_prop_17215,1,Genitive Drop,Gökhan şarkının ta mamını üç buçuk dakika boyunca çaldı ama kasette ki müzi ğin aynısını dinlediğimizi anlamamız çok sürmemişti .,,,augmentation
seed_1054,1,Genitive Drop,Yazması gereken cümleler vardı.,,,gold
aug_prop_8003,3,No Ellipsis,SENARYO Hatice YA DA GEÇ …,[],True,augmentation
seed_2498,1,Fragment,Bahçeden Juliet'e.,[],True,gold
sim_v0_7848,5,Subject Drop,Gerekli operasyon hazırlığını yapabildiler.,[],True,raw
sim_v0_7837,5,Subject Drop,Yaşlı kadının düşüncelerini onaylamazdı.,[],True,raw
sim_v0_7584,5,Genitive Drop,Yusuf gömleğinin yakasını çözdü ve ceketini çıkardı.,['Yusuf'],True,raw
seed_887,1,Stripping,"Kızım keman çalmak istiyor, gitar değil.",,,gold
sim_v0_21830,4,Genitive Drop,"Aklın fikrin boyanmakta, gezmelere gitmekte.",[],True,raw
ikng_0_1377,1,Subject Drop,"Altı aylık kış uykusundan yeni kalkmış, kıllı ayı gibi.",,,raw
aug_prop_18936,5,Genitive Drop,Bay Özlem Özgür burnunu çekti .,['Bay Özlem Özgür'],True,augmentation
sim_v0_15238,5,Subject Drop,İsyanların milli ve siyasi yanı üzerinde hiç durmamışlardır.,[],True,raw
seed_1450,3,Genitive Drop,"Tarık yürürken telefonunu kırmış, şimdi gidip yaptıracak.",[],True,gold
aug_prop_10816,3,Genitive Drop,Erhan kaşlarını çattı ve yere baktı .,['Erhan'],True,augmentation
aug_prop_19074,1,Genitive Drop,"Mete can Abla el arabasını sürdü , ben çuvalı koydum üstüne .",['el arabasını'],True,augmentation
aug_prop_5609,1,Genitive Drop,"Arada bir yanlarına adamlar yanaşıp sohbet etmek istiyorlar , ama Andaç ile İsmail evren onlara aldırmıyor .",,,augmentation
sim_v0_14247,3,Stripping,"Suyun ötesinde, yani Ren’in ötesinde bir Meryem Ana kenti var, Meryem Ana kilisesi değil.","['var,']",True,raw
sim_v0_1883,1,Genitive Drop,Standart ayarı beş dakikadır.,,,raw
seed_2659,1,Fragment,Golf kulübü başkanı.,[],True,gold
sluice_2400,3,Subject Drop,`` Nedenini sormuyorsun . '',[],True,gold
aug_prop_16139,5,Genitive Drop,Adnan ağzını açtı ama konuşmadan kapattı .,['Adnan'],True,augmentation
aug_prop_7331,3,Subject Drop,""" Lütfen şunun üzerine imzanızı atın ."" Mustafa isteneni yaptı .",[],True,augmentation
aug_prop_22486,1,Gapping,"Mehmet şirin ülkeyi Hamza doğru çekmeğe çabaladılar , iç savaşın galipleriyse Mürselin doğru .",,,augmentation
seed_927,3,Subject Drop,"Bisküviler çikolatalı değil, üzümlü.",['Bisküviler'],True,gold
aug_prop_12115,5,Subject Drop,"Bir şey söylemeden , sırtını döndü ve Begüm onu izledi .",[],True,augmentation
aug_prop_11872,3,Genitive Drop,Zülfiye babasına ve kız kardeşine acele bir bakış attı .,['Zülfiye'],True,augmentation
aug_prop_9801,3,Genitive Drop,"Sibel acıyı bastırmak için elinden geleni yapıyordu , ama o bile tamamen engelleyemiyordu .",['Sibel'],True,augmentation
aug_prop_23363,1,Ki Expression,Çünkü bilgi konusunda ki sorgulama Emced kin farklı bir noktaya gelmiş .,,,augmentation
aug_prop_3987,3,Object Drop,Diğerleri geleneği onayladığı için zevkle dinledi.,[],True,augmentation
aug_prop_17046,5,No Ellipsis,İrem Burak blues şarkılarıyla herkesi büyülüyordu .,[],True,augmentation
sim_v0_14285,3,Genitive Drop,Vücudumda ki alçılar külçe gibi ağırlık veriyordu.,[],True,raw
aug_prop_5167,5,Genitive Drop,Sonuncusu oldukça geriye çekildi.,[],True,augmentation
aug_prop_14000,1,Gapping,"Seval karısı da Ayşe selâm söylediler : Tabii ki , Rüya da onlara .",,,augmentation
aug_prop_22924,5,Genitive Drop,"Mustafa ersagun , gözyaşlarını tutabilmek için ısırdığı dudaklarını neredeyse kanatacaktı , ama sonunda o da dayanamadı .",['Mustafa ersagun'],True,augmentation
sim_v0_19454,5,Object Drop,Regis başıyla onayladı.,[],True,raw
aug_prop_12223,3,Genitive Drop,Salman paltosunun yakasını kaldırıp yüzünü sakladı .,['Salman'],True,augmentation
aug_prop_13741,5,Genitive Drop,Murat ceylanım senin ovanı istiyor .,[],True,augmentation
sim_v0_22424,5,Genitive Drop,Kontrolden geçmen lâzım.,[],True,raw
dkm_0_18466,1,Subject Drop,"Ödağacı gibi kendimizi atalım ateşe, kendimizi yakıp yandıralım.",,,raw
dyvob_0_2306,1,Subject Drop,Kimbilir nenin ne­si?,,,raw
aug_prop_14076,1,Genitive Drop,"Diğerleri bunu görüyor , ama duyduğu heyecanı bir tek Cenk biliyordu .",,,augmentation
aug_prop_14907,5,Genitive Drop,İsmail yavuz omzunu silkti ve matarasına uzandı .,['İsmail yavuz'],True,augmentation
sluice_1450,3,Genitive Drop,"Tam olarak nedenini anlamak zor olsa da, John Starks yakın dövüşten sonra oyundan atıldı.",['John Starks yakın dövüşten sonra oyundan atıldı.'],True,gold
seed_2579,1,Fragment,Pantolondaki delikten dolayı.,[],True,gold
aug_prop_15656,1,Genitive Drop,Adam hiçbir şey demedi ama bakışları Umut seda karşılaştı .,,,augmentation
seed_1258,3,Genitive Drop,Bulaşıkları yıkayıp kaldırmam gerek.,[],True,gold
mcrbem_0_3269,1,Gapping,"Hava kararınca güneş de gizlenir, ay da!",,,raw
seed_1969,1,Genitive Drop,İlk raftakileri düzene sokmamız gerek.,[],True,gold
sim_v0_22285,5,Genitive Drop,Annenle baban na­sıl?,[],True,raw
sluice_2823,5,Subject Drop,Nedenini öğrenmek istiyorsan git Joey Gamache'nin son dövüşünün kaydını izle.,[],True,gold
aug_prop_17954,1,Object Drop,Şeyma bunu açıkça söylemedi ama ben anladım .,,,augmentation
sluice_698,3,Subject Drop,"“Ne kadar süreceğini bilmiyorum,” dedi Oakley.",[],True,gold
seed_100,1,Subject Drop,"Bilgisayarım çalışmıyordu, tamirciye götürdüm.",[],True,gold
sluice_1549,3,Subject Drop,Sadece ne zaman olduğunu belirleyemedi.,[],True,gold
odhm_0_493,1,Subject Drop,"Horatio Alger’in kıyametin ertesindeki görünümünü sunacağım size, bütün pislikler temizlendikten sonraki halini.",,,raw
