candidate_id,annotator_id,elliptical_type,candidate_text,span,sentence_quality,acquisition_method
seed_684,1,Ki Expression,"Buranın elektriği gitmiş, diğer odanınkini de kontrol edelim.",,,gold
aug_prop_9637,1,Gapping,"on şey yap , ama hep tersini .",,,augmentation
aug_prop_4562,5,VP Ellipsis,o da senin. Onun sınırlarını zorluyorsun ve o senin.,['sınırlarını zorluyorsun'],True,augmentation
aug_prop_19703,5,Genitive Drop,"Mahsum Bey söylediklerimi küçümsemedi , ciddiyetle cevaplamaya yöneldi .",[],True,augmentation
seed_49,1,Object Drop,Sen bu teklifi kabul ettin ama ben etmeyeceğim.,,,gold
aug_prop_20574,5,Genitive Drop,dört Rus balıkadamını yakalamışlar ve icabına bakmışlar .,['dört Rus balıkadamını'],True,augmentation
aug_prop_5531,1,Argument Drop,Murat kadınları görmüş ve uzak durmuştu .,['kadınları'],True,augmentation
aug_prop_24671,5,Genitive Drop,Birileri Feray kardeşime bunu satmış .,[],True,augmentation
aug_prop_19027,5,Argument Drop,"Sezer bizimle gelmedi , başı ağrıyormuş .",[],True,augmentation
seed_2431,1,Fragment,Sonbahar geldiği için.,[],True,gold
aug_prop_13708,1,Object Drop,"İlker tilılır boyun eğdiler , ama Myrinalılar Koray Bedri toprağı saymıyorlardı ; teslim oluncaya kadar kuşatıldılar .",,,augmentation
aug_prop_24806,1,Argument Drop,Selma Bey şu an dışarıda ancak ofise gelince mesajınızı ileteceğim .,,,augmentation
aug_prop_15167,1,Genitive Drop,Tuğba ki nöbetçiler üniforma giymiyorlardı ama genelde Haççe ki askerlerden daha tehlike li bir görünüşleri vardı nedense .,,,augmentation
aug_prop_18494,6,Argument Drop,Esmeralda varmaları altı saat sürdü .,[],True,augmentation
seed_1803,1,Ki Expression,Parktaki hala aklımda.,[],True,gold
aug_prop_209,5,Genitive Drop,Vicdanım çok açık ve zihnim huzursuz.,[],True,augmentation
aug_prop_21294,3,Genitive Drop,"Mustafa yere çöktü , bacakları uyuşmuştu .",['Mustafa'],True,augmentation
aug_prop_6614,1,Subject Drop,Tuğba Sonay dönüktü ama ona bakmıyordu .,['Tuğba Sonay'],True,augmentation
aug_prop_10017,1,Object Drop,Teyp muhtemelen o titremeyi kayda almayacaktı ama Mehmet fatih hatırlayacaktı .,,,augmentation
seed_361,1,Argument Drop,Onunla tartıştığım için şirketi zindan etti.,,,gold
seed_2179,3,Subject Drop,Akşamki toplantıyla sabahkinin yerlerini değiştirmeye karar verildi.,[],True,gold
aug_prop_2120,5,Subject Drop,ama öyle değildi. Alyosha  Staretz'in yorgunluktan boğulduğunu düşündü ama değildi.,[],True,augmentation
aug_prop_2314,5,Subject Drop,Doğal karma sürecinden dolayı acı çekiyorsunuz ve aksi mümkün değil; karıştırma.,[],True,augmentation
sluice_16,5,No Ellipsis,"Şu anda muhtemelen Amerika'nın en ünlü ve sevilen iki turisti onlar ve arka planda Golden Gate Köprüsü ile Fort Point'in yukarısındaki bir blöfte dururken `` Late Show With David Letterman 'da sıralarını beklerken , '' nedenini görmek kolaydı .",[],True,gold
seed_606,1,Subject Drop,İkinci rafta istediğin kitaplar var ama üçüncüye de bir bakabilirsin.,[],True,gold
aug_prop_10269,1,Object Drop,"Ondan sonra Gülsüm Fatma efsun kendisini Mehmet veysel çağırmış , fakat o gitmemiş .",,,augmentation
seed_2018,1,Ki Expression,Yarınki gösteride o olmayacak ama dünkünde o vardı.,[],True,gold
aug_prop_19681,1,Genitive Drop,Birden Vehbi anladı yaşayacağını ; yarası acıyordu ama aklı başında ydı .,,,augmentation
aug_prop_12883,3,Genitive Drop,"Pinar yerinden sıçrıyor , atlar ürküyor .",['Pinar'],True,augmentation
seed_385,3,Genitive Drop,Köpeğimi size bırakırım ama bitkileri bırakmayacağım.,[],True,gold
sluice_1793,3,Object Drop,Carlesimo ve Sprewell hiçbir zaman tıklamadılar ve ikisi de nedenini açıklamadı.,[],True,gold
aug_prop_19607,3,Genitive Drop,Özgül metinle Sankritçesini karşılaştırdı .,['metinle'],True,augmentation
aug_prop_5555,3,No Ellipsis,Aysel alçak gönüllülük göstermiş ; bu evde kalmış .,[],True,augmentation
aug_prop_2931,5,Subject Drop,Öğleden sonra  akşama doğru kalktı.,[],True,augmentation
aug_prop_20097,1,Gapping,Bu birçok şeyi açıklıyordu ; Elif nihal azmi de geriye kalan kısmını .,,,augmentation
seed_2385,1,Stripping,Bilimkurgu değil aksiyon.,[],True,gold
aug_prop_10618,5,Subject Drop,Büyük Hasan kürsüsünden milletime söz verdim,[],True,augmentation
aug_prop_18059,1,NP Drop,üç basamak lı numaraları okumakta zorlanan çocuk şimdi yedi yedi basamaklıları çarpmaya başladı .,,,augmentation
aug_prop_22904,3,Genitive Drop,Ekrem başıyla onayladı .,['Ekrem'],True,augmentation
aug_prop_6914,1,Gapping,"Şu hâlde ihtiyar damarlarını harekete getirmek için Yasin de sana yapılacak şeyleri gösterir , şeytan da .",,,augmentation
aug_prop_5021,5,Subject Drop,Tam beklediğim gibi geldi.,[],True,augmentation
aug_prop_17923,1,Gapping,"Gene de , ertesi gün , hem işine tam saatinde gitti , hem Ebru beyin yazıhanesine .",,,augmentation
seed_582,3,Subject Drop,Banyolu oda kalmayınca kat banyosu olana mecbur kaldı.,[],True,gold
aug_prop_308,5,Object Drop,Bu pek bilinmiyor ama biliyorum.,['Bu'],True,augmentation
seed_2505,1,Genitive Drop,Annesinin doğum günü pastasını.,[],True,gold
aug_prop_24409,3,Genitive Drop,"Erdem lekelenmiş baltasının keskin ucunu yaladı , sonra tiksinerek tükürdü .",['Erdem'],True,augmentation
aug_prop_16201,5,Object Drop,Öznur başıyla onayladı ve kalabalığa döndü .,[],True,augmentation
aug_prop_23770,5,Subject Drop,Vehbi bundan hoşlanmadı ama kabul etti .,['Vehbi'],True,augmentation
aug_prop_9966,3,Subject Drop,Ahmet Cansu onun atına eyer takıyor ve kendisi binerken dizgini tutuyordu .,['Ahmet Cansu'],True,augmentation
sluice_1669,3,Subject Drop,`` Nedenini tam olarak bilmiyorum ama o biliyor .,[],True,gold
aug_prop_12850,6,Genitive Drop,iki çalışta telefonu açtı ve ismini söyledi .,[],True,augmentation
aug_prop_23627,5,Subject Drop,Mike dört santim demişti ama sekiz vardı rahat .,[],True,augmentation
aug_prop_25098,5,Genitive Drop,Milano’ya varmamız iki saat sürmezdi .,[],True,augmentation
aug_prop_23679,5,Genitive Drop,Büşra ağzını açtı ve kan tükürdü .,['Büşra'],True,augmentation
seed_418,1,Subject Drop,"Bilgisayarını tamirciye vermiş, yarın geri alacak.",[],True,gold
sluice_1072,5,Subject Drop,"Bundan çok daha az kilometreli bir araba alıyorsanız ve lastiklerin hepsi yepyeniyse veya birbirine uymuyorsa, nedenini sorun.",[],True,gold
aug_prop_12997,3,Genitive Drop,Hayriye gömleğinin yakasını çözdü ve ceketini çıkardı .,['Hayriye'],True,augmentation
aug_prop_20109,3,Subject Drop,Mert bunu gördü ve memnun oldu .,['Mert'],True,augmentation
aug_prop_3824,1,NP Drop,Önemsiz şeyleri bir kenara bıraktık ve temel şeylerden bahsettik.,,,augmentation
aug_prop_13982,3,Argument Drop,"Ankaraya gidip Yunus Paşaya kılıcı verecek , toprak alacak …",['Yunus Paşaya'],True,augmentation
aug_prop_16739,1,Stripping,""" Ömer , Melek evlendirmek istiyor , ama benimle değil .",,,augmentation
aug_prop_3666,1,Argument Drop,Kuzenim izinden döndüğünde amiri daha çok iş verdi.,,,augmentation
aug_prop_3259,5,Subject Drop,Birkaç blok sonra cebindeki tabancayla dergileri bir çöp kutusuna attı.,[],True,augmentation
aug_prop_12347,5,Fragment,"Rukiye özden Miray , Simge değil .",[],True,augmentation
seed_1187,1,Subject Drop,Klimayı açması için yalvarmak zorunda kaldık.,,,gold
aug_prop_7503,0,Genitive Drop,Karım Derya de bunu biliyor .,[],True,augmentation
aug_prop_18786,1,Genitive Drop,Nedenini kimse bilmiyor ama Mustafa ersagun Sözü’nü sorguladığı söyleniyor .,,,augmentation
aug_prop_9282,5,Stripping,"Son beş ay dır Zahiriyehane’de sürdürdüğüm çalışmalar sonucu ellerim güçlenip sertleşmişti , ama farklı açılardan .",['ellerim güçlenip sertleşmişti'],True,augmentation
aug_prop_6993,5,Argument Drop,Karşısında Mehmet selahattin piposunu doldurmuş ve tekrar içmişti .,['piposunu'],True,augmentation
aug_prop_18662,3,Subject Drop,Mektubu masaya koyuyor Dinçer aydin ama ne yazık ki okuyamamış .,['Dinçer aydin'],True,augmentation
aug_prop_7456,1,Object Drop,"Fatih rifat hınzırı , artık dönmez o , diyordu ama ben inanmadım .",,,augmentation
aug_prop_4386,6,No Ellipsis," sen onu bulacaksın."" O benim ailemi bulmadan önce sen onu bulacaksın.""",[],True,augmentation
seed_197,1,Object Drop,Kız çizgi film izliyordu oysa annesi izin vermezdi.,,,gold
aug_prop_10418,1,Gapping,"Bu yedi nispetin nefyi de yerinde dir , ispatı da .",,,augmentation
aug_prop_12174,5,Subject Drop,Mürşit gözlerini devirdi ve yerinden kalktı .,['Mürşit'],True,augmentation
seed_754,1,Gapping,"Kaan yemekleri hazırlayacak, ben de tatlıları.",,,gold
aug_prop_6629,1,Gapping,"Cem ilgili olarak benimle konuşmadı , benimle ilgili olarak da Yasin .",,,augmentation
aug_prop_8426,5,No Ellipsis,Annemle Melike Abla birbirlerine baktılar .,[],True,augmentation
aug_prop_5745,1,Genitive Drop,"Birsen Bedriye müge çarık giymiş , ayaklarını güzelce sarmıştı .",['Birsen Bedriye müge'],True,augmentation
aug_prop_22725,1,Genitive Drop,"Ela ne olduğunu anlayama - lığı tuhaf bir sıcaklık kaplıyor ruhunu , bedenim .",,,augmentation
aug_prop_12788,5,Subject Drop,Zeynep yardıma çağırdı ; Peçenekler geldi ; Macarları yendiler .,['Peçenekler'],True,augmentation
aug_prop_23765,3,Genitive Drop,on adam tekrar işlerine döndüler .,['on adam'],True,augmentation
aug_prop_25567,1,Genitive Drop,Damla o anda öfkelenmek istemişti ama hastalık çoktan gücünü tüketmeye girişmişti .,,,augmentation
aug_prop_4450,5,Genitive Drop," canın da sıkılmaz.” Zamanın nasıl geçtiğini anlamıyorsunuz ve sıkılmıyorsunuz.""",[],True,augmentation
aug_prop_2535,5,Subject Drop,-Green'in ölmeden önceki haftalarda yaptığı takasları belirleyebiliriz.,[],True,augmentation
seed_2402,3,Genitive Drop,En çok kırmızı topunu.,[],True,gold
aug_prop_22581,4,No Ellipsis,"Her şey soğuk anacığım , üşüyor Bilge , ısıt beni .",[],True,augmentation
aug_prop_14102,4,Genitive Drop,Emiş yanlarına gitmek istedi ama komiser durdurdu .,[],True,augmentation
aug_prop_12678,3,No Ellipsis,Büşra benim yiğenimdi .,[],True,augmentation
aug_prop_6500,6,Subject Drop,Alev elini verdi ve merdivenleri indi .,['Alev'],True,augmentation
aug_prop_2023,3,Stripping,"Ve şimdi insanların tehlikeye atılmasından değil  sırrın ortaya çıkmasından korkuyoruz.""","['korkuyoruz.""']",True,augmentation
sluice_1853,3,Genitive Drop,Nedenini sormak için asla koçlara gitmedi ve asla ona gelmediler.,[],True,gold
aug_prop_2328,5,No Ellipsis,"Domuz-köpek  Magda'yı kendi gözleriyle yakalar  dudağını yalar ve ""Defol oradan!"" der. diyor. diyor.",[],True,augmentation
seed_1292,1,Subject Drop,Ne yapacağını hala bilmiyor.,,,gold
aug_prop_17561,5,Subject Drop,Esmeralda elini onun koluna koyup durdu ve Ferhat diye seslendi .,['Esmeralda'],True,augmentation
seed_365,1,Argument Drop,Aslında evde oturmayı severim ama bu gece dışarı çıkmayı yeğlerim.,,,gold
aug_prop_22924,1,Object Drop,"Mustafa ersagun , gözyaşlarını tutabilmek için ısırdığı dudaklarını neredeyse kanatacaktı , ama sonunda o da dayanamadı .",,,augmentation
aug_prop_24597,5,Genitive Drop,Hidayet Kadir denetleyici rolünden vazgeçmek istedi ama başkanları buna kesinlikle izin vermedi .,[],True,augmentation
aug_prop_23792,1,Genitive Drop,"Melahat , "" Biz yalnızca mektubu istiyoruz , "" dedi ama yüzünde tuhaf sinsi bir gülümseme belirdi .",,,augmentation
aug_prop_7045,0,Genitive Drop,Abdullah elini yakaladı ve kalemi aldı .,[],True,augmentation
aug_prop_11008,3,Genitive Drop,"Osman Bayram cebini karıştırdı , çakmağını bulup yaktı .",['Osman Bayram'],True,augmentation
aug_prop_1975,3,Subject Drop,içten konuşuyordu. Kadın içtenlikle konuşarak kendine acıma nöbeti tutuyor gibiydi.,['Kadın'],True,augmentation
aug_prop_14380,1,Gapping,"Gülcan yarın geliyor , teyzemse Cuma günü .",,,augmentation
seed_1270,1,Subject Drop,Kırmızıda geçen arabayı şikayet edeceğim.,,,gold
seed_252,1,Subject Drop,"Hala çalışıyor, bitiremedi.",[],True,gold
aug_prop_739,5,Object Drop,İlgi ve zevkle izledim.,[],True,augmentation
aug_prop_2237,5,Subject Drop,bir köşeye geçip oturdum ve konuşmayı dinlemeye başladım. Bir köşeye oturup sohbeti dinledim.,[],True,augmentation
seed_332,1,Argument Drop,Yolda kalan aileyi arabasına aldı ve yemeğini paylaştı.,,,gold
aug_prop_22075,3,Object Drop,Derya koltuk altlarından tutup ayağa kaldırdı .,[],True,augmentation
aug_prop_7172,1,Genitive Drop,Levent parlak gözlerini kırptı .,['Levent'],True,augmentation
aug_prop_11144,1,Gapping,"Gözde gizem önce zenginliği sayesinde egemenliğini artırdı ; sonra da , egemenliği sayesinde zenginliğini .",,,augmentation
aug_prop_22319,1,Genitive Drop,"İmparator Şenol Cem oğulları mücadeleye kararlı idiler , ama güçleri düşmanı altetmeye yetmiyordu .",,,augmentation
aug_prop_7348,3,Subject Drop,"Serkan uykusunda kımıldadı , düş görüyor , sayıklıyordu .",['Serkan'],True,augmentation
aug_prop_19969,5,Subject Drop,Yorgancı Oktay Zeynalabidin Ağabeyi bulduk .,[],True,augmentation
aug_prop_14707,3,Genitive Drop,"Zuhal yorgun belini doğrultur , buruşmuş eteğini düzeltirdi .",['Zuhal'],True,augmentation
aug_prop_20537,3,Genitive Drop,"Mehmet eğilerek onu selamladı , yanında durmadan geçti .",['onu'],True,augmentation
aug_prop_14951,1,Object Drop,"Prusya , Batılı devletlere katılmak istemiyordu , ama bir Ocak bir tarihinde Sardunya katıldı214 .",,,augmentation
seed_2260,1,Gapping,"Çocukların da yetişmesi imkansız, bizim de.",[],True,gold
sluice_1074,5,Genitive Drop,"Ancak bu meşru bir soruysa ve kaçamaklarsa, nedenini merak etmeniz gerekir. ''",[],True,gold
aug_prop_11584,5,Genitive Drop,Ayhan başıyla doğruladı .,['Ayhan'],True,augmentation
aug_prop_2923,5,Subject Drop,Tarlalardaki ürünler büyüyene kadar hayatta kalmalıyız.,[],True,augmentation
aug_prop_5927,5,No Ellipsis,Berfu doğru uzanan ağaçlık lı yolda kayboldu .,[],True,augmentation
aug_prop_24689,5,Genitive Drop,Bahri ona baktı ve başını salladı .,['Bahri'],True,augmentation
aug_prop_6388,1,Object Drop,Engin yaralarını saramadı ama biz sarabiliriz .,,,augmentation
aug_prop_24368,1,Genitive Drop,"İnce , çok güçlü bir sızı kaplıyor Şahabettin , ansızın bütün beynini , yüreğini kesip geçiyor .",,,augmentation
aug_prop_5254,5,Genitive Drop,Gözleri yuvalarından fırlayacak kadar şişmişti.,[],True,augmentation
seed_2008,1,Ki Expression,Şimdikileri biz artık anlayamıyoruz.,[],True,gold
sluice_693,3,Genitive Drop,Deutsche Boerse türevleri piyasaya sürmeyi planladığını söyledi ancak ne zaman olduğunu söylemedi.,['piyasaya sürmeyi'],True,gold
seed_2619,3,Subject Drop,Eşikyalara bulaşmasın diye.,[],True,gold
aug_prop_11548,1,Genitive Drop,En güzel hediyeleri o günlerde aldı ağabeyinden ; kocası Gonca de yardımcı müdürlükten müdürlüğe o günlerde çıktı .,,,augmentation
seed_460,1,Argument Drop,Hırkasını bana ödünç verdi ama geri veremeden gitti.,,,gold
aug_prop_7806,1,Object Drop,"Bu yeminler eskiden gerekli değildi , ama Sibel öncesi ve sonrasında ki bazı olaylar gerekli kıldı .",,,augmentation
aug_prop_5828,1,Gapping,Hasan Tolga ile Tuğba Zerin orada ydı ve başkaları da .,,,augmentation
aug_prop_14278,5,Genitive Drop,Karısıyla Şeyma oturduğu köşeye bir göz atıp ev sahibesinin yanına gitti .,[],True,augmentation
aug_prop_872,3,No Ellipsis,Pitbull pişman olur  kobra pişman olmaz.,[],True,augmentation
aug_prop_4489,5,Subject Drop,Okumakla kırdık  baloyla düzelttik diyelim.,[],True,augmentation
aug_prop_15345,5,Genitive Drop,Aklına Seda elçim geldi .,[],True,augmentation
aug_prop_3076,5,Subject Drop,Kocası konağın kiralık olduğunu söyleyince kadın kiracıların kim olduğunu biliyordu.,[],True,augmentation
aug_prop_20747,5,Genitive Drop,O sırada Tekin not defterini buldu ve sayfalarını çevirmeye başladı .,['Tekin'],True,augmentation
seed_393,1,Subject Drop,Annem bahçeye gül dikecekti ama papatya dikmiş.,['Annem'],True,gold
seed_517,1,NP Drop,Törenli bir mezuniyeti çok istemesine rağmen şatafatsız bir tanesine boyun eğdi.,,,gold
sluice_4121,3,Genitive Drop,Tam olarak ne kadar önemli olduğunu söylemek zor.,[],True,gold
aug_prop_11894,1,Genitive Drop,"Son dört ay dır Zahiriyehane’de sürdürdüğüm çalışmalar sonucu ellerim güçlenip sertleşmişti , ama farklı açılardan .",,,augmentation
aug_prop_12273,5,Genitive Drop,Nevroz hasta yatağından kalkmasına yol açmıştı .,[],True,augmentation
aug_prop_21585,3,Genitive Drop,Semih elini uzattı ve onu kaldırdı .,['Semih'],True,augmentation
seed_471,1,Argument Drop,Bahçesinden çilekleri topladı ve reçel yaptı.,,,gold
seed_251,1,Object Drop,Deniz uzaklara doğru götürdü.,,,gold
seed_2542,1,Fragment,Uzmanlar ile görüşerek.,[],True,gold
aug_prop_6413,1,Object Drop,İnsanlar hata yapar ama Başak yapmaz .,,,augmentation
seed_211,1,Genitive Drop,Yaz tatili için planları vardı ancak gerçekleştiremedi.,[],True,gold
aug_prop_2654,5,Subject Drop,Şişedeki kaliteli brendiden düzenli bir yudum aldı.,[],True,augmentation
aug_prop_11446,1,Genitive Drop,"Bir süre Timuçin suyu içmesini seyretti , gırtlağı inip kalkıyordu .",[],True,augmentation
aug_prop_16289,3,Subject Drop,Volkan Baran çıktıklarından beri konuşmamıştı .,[],True,augmentation
seed_1878,1,Subject Drop,Önündekileri bitir önce.,[],True,gold
aug_prop_23556,1,Genitive Drop,CÉLIO Sokakta beş kere yanına yanaşmak istedim ; ama her defasında dizlerimin bağı çözüldü .,,,augmentation
aug_prop_21544,3,Genitive Drop,Şafak kulübesi buluşma yerleri olacaktı .,[],True,augmentation
aug_prop_20609,1,Genitive Drop,"Mustafa bir an gözlerini mektuba dikti , ama eli hâlâ uzanmıyordu .",,,augmentation
aug_prop_630,1,Genitive Drop,Hepsini tanıyor ve isimlerini biliyordu.,['Hepsini'],True,augmentation
aug_prop_7331,3,Genitive Drop,""" Lütfen şunun üzerine imzanızı atın ."" Mustafa isteneni yaptı .",[],True,augmentation
aug_prop_8480,3,Genitive Drop,Tabanca elleri arasında sarsıldı ve Emine durdu .,['Emine'],True,augmentation
sluice_1310,3,Argument Drop,Nereye diye sormayın.,[],True,gold
aug_prop_10820,1,Genitive Drop,Halil can onun çenesine vurmak için yumruğunu kaldırdı ama tam o sırada dizleri boşandı ve düşecek oldu .,,,augmentation
aug_prop_10545,1,Subject Drop,"Mustafa , kapı aralığında babasını gördü ve gözlerini kaçırdı .",['Mustafa'],True,augmentation
sluice_2166,3,Object Drop,Nedenine cevap veremem ama ondan öğrenebiliriz.,['Nedenine'],True,gold
aug_prop_11865,1,Genitive Drop,"Taylan , onun ‘evet’ini duyuyor , ama iştahı kursağında kalıyor .",,,augmentation
aug_prop_15088,5,Subject Drop,Arda nermin Zühre Duygu kısaca durumu anlattı ve fikirlerini sordu .,['Arda nermin Zühre Duygu'],True,augmentation
aug_prop_25566,5,Subject Drop,"Selçuk bardan beni başıyla selamlıyor , ama kedinin benden hoşlandığını sanmıyorum .",['beni'],True,augmentation
aug_prop_22463,1,Genitive Drop,Samet yerde ki kırık karoları da yerine koymaya çalışmıştı ama verdiği bu hasar da fazlasıyla belli oluyordu .,,,augmentation
aug_prop_10321,1,Gapping,"Davut da ölmüş olabilirdi , Mehmet da .",,,augmentation
aug_prop_16407,4,Subject Drop,"burada ki iki kapı aynı biçimde , ama değişik malzemedendi ; biri ahşaptan , öbürü metalden .",['burada ki iki kapı'],True,augmentation
aug_prop_10508,3,Object Drop,"Zehra İlker alır , başkent yapar .",[],True,augmentation
aug_prop_21464,3,Genitive Drop,Çağla Selma ' anlamında başını salladı .,['Çağla'],True,augmentation
aug_prop_6988,3,Object Drop,Mehtap bundan hoşlanmadı ama kabul etti .,['bundan'],True,augmentation
seed_2149,1,Genitive Drop,Aldığı elmaları okuldakilere dağıttı.,[],True,gold
aug_prop_16015,3,Genitive Drop,Hüseyin hızla döndü ve nefesi kesiliverdi .,['Hüseyin'],True,augmentation
aug_prop_22707,1,Object Drop,"Mert acıyı bastırmak için elinden geleni yapıyordu , ama o bile tamamen engelleyemiyordu .",,,augmentation
aug_prop_14200,3,Object Drop,"Fuat , çocuğun sorusuyla ellerini gözlerinden çekti , anlamadan baktı .",[],True,augmentation
aug_prop_8729,3,Genitive Drop,Veysel Şahabettin av tüfeğiyle kafasını uçurdu .,[],True,augmentation
aug_prop_7840,3,Subject Drop,"Özlem sağ kulağını tıkıyor , sağ gözünü kapatıyor .",['Özlem'],True,augmentation
aug_prop_23043,3,Subject Drop,"Deniz onun yüzünde ki ifadeyi merak etti , ama başı eğik olduğu için göremedi .",['Deniz'],True,augmentation
aug_prop_8643,3,Genitive Drop,Evre şiiri Emrah gazetesine vermeni önerdi .,[],True,augmentation
seed_2661,1,Fragment,Elde edilen veriler ışığında.,[],True,gold
aug_prop_2961,5,Subject Drop,Bir kazanda kaynayan yılan balıkları gibi biriktiklerini  kıvrılıp büküldüklerini görüyorum.,[],True,augmentation
sluice_2627,3,Genitive Drop,"Hauer, bir helikopterin hafta sonu Central Park'a pestisit püskürteceğini söyledi, ancak ne zaman olduğunu bilmiyordu.",['püskürteceğini'],True,gold
aug_prop_24456,6,Genitive Drop,"Abidin bir şeyler söyledi ama Seda anlamamıştı , başını salladı .",['Seda'],True,augmentation
aug_prop_6404,3,Genitive Drop,Kivanç mutfağını yenisiyle değiştirmek istemezdi .,['Kivanç'],True,augmentation
aug_prop_5213,6,Subject Drop,Artık korkmadığı için çığlık atıyordu.,[],True,augmentation
aug_prop_12279,1,Genitive Drop,Zehra Erkan aklıyla kimseyi etkileyemezdi belki ama grubun suya doğru gittiğini tahmin etmek için pek akıllı olması gerekmiyordu .,,,augmentation
aug_prop_18872,4,Object Drop,"Yücel , polis yoluyla bulmasını söyledi .",[],True,augmentation
aug_prop_548,3,Stripping,Ben yükselen olmalıyım  inen değil!,['olmalıyım'],True,augmentation
seed_1820,1,Ki Expression,Benim odamdaki tadilat seninkinden kısa sürecek.,[],True,gold
aug_prop_9733,6,Subject Drop,Fatih elini kurtardı ve geriye düştü .,['Fatih'],True,augmentation
seed_2082,1,Ki Expression,Dergidekini Özlem yazmış meğer.,[],True,gold
aug_prop_24848,5,Genitive Drop,"Derya ok yediği bacağının , Burçhan ise kırık kolunun iyileşmesini bekliyordu .",['Derya'],True,augmentation
aug_prop_4697,5,Object Drop,unutmak da istemiyorum. O mutlu anı hatırlıyorum ve unutmak istemiyorum.,['O mutlu anı'],True,augmentation
aug_prop_23057,1,Object Drop,"Fatih onun dürüst bir kadın olduğunu söyledi , ama ben inanmıyorum .",,,augmentation
aug_prop_15767,3,Gapping,Bay Mehmet akif çok sakin görünüyordu ; neredeyse canı sıkılırmış gibi .,['görünüyordu'],True,augmentation
aug_prop_4486,6,Subject Drop,ayaklarını güzelce sarmıştı. Stepan Arkadyeviç sandaletlerini giydi ve güzelce ayaklarına sarıldı.,['Stepan Arkadyeviç'],True,augmentation
aug_prop_6134,5,Genitive Drop,Şule Hasan zümrüt yüzüğünü kaybetti .,['Şule Hasan'],True,augmentation
aug_prop_4505,5,Ki Expression,Ben senin yolunu benimkine çevirdim  sen uğradın.,['yolunu'],True,augmentation
aug_prop_15814,5,Genitive Drop,Bugün Kadir hayatımdan çıkıyor ve yollarımız ayrılıyor .,[],True,augmentation
aug_prop_11128,3,Object Drop,"Ümran konuşmayı sürdürdü , Yüksel uğur dinledi .",['Ümran'],True,augmentation
aug_prop_24708,1,Gapping,"Kara kurbağa hayrete düşen Peder Neval döndü , ardından tekrar Soner .",,,augmentation
aug_prop_25072,5,Subject Drop,Şükrü kurdumsu bir sırıtışla pencereye yaklaştı ve burnuyla iterek açtı .,['Şükrü'],True,augmentation
aug_prop_23805,6,Argument Drop,Sonra Alper baktı ve gözleri açıldı .,[],True,augmentation
aug_prop_14519,1,Genitive Drop,Yakup bu son sözü söyledikten sonra konuyu değiştirmeyi denedi ; fakat konuşmaları birden yavanlaşıverdi .,,,augmentation
aug_prop_14395,3,Object Drop,Gülden sinem elini uzattı ama Dinçer aydin reddetti .,['elini'],True,augmentation
aug_prop_507,3,Subject Drop,Saçmalık dedim ama kim bilir?,[],True,augmentation
aug_prop_17555,3,Subject Drop,Selçuk atına bindi ve sevinerek sürdü .,['Selçuk'],True,augmentation
aug_prop_5711,3,Genitive Drop,Mösyö Faruk tekrar fişine döndü .,['Mösyö Faruk'],True,augmentation
aug_prop_7958,1,Object Drop,"Önce ki Tuba bunu bilemeyebilirdi , fakat ben biliyorum .",,,augmentation
aug_prop_12507,5,Genitive Drop,Mehmet özgür genç kadını bıraktıktan sonra yüzünde hemen bir işadamı ifadesi belirdi .,['Mehmet özgür'],True,augmentation
aug_prop_22886,3,Genitive Drop,Ferhat tam kararlaştırdığımız saatte geldi .,[],True,augmentation
aug_prop_8970,3,Subject Drop,Nurettin irem hızlanma düğmesini bulmuş ve defalarca basmıştı .,['Nurettin irem'],True,augmentation
aug_prop_3211,5,Subject Drop,1963 yılında gazeteciliği bıraktıktan sonra kendini tamamen roman yazmaya adadı.,[],True,augmentation
aug_prop_12232,6,Ki Expression,"Gözetmen , çömezlerin yatakhanesinde ki dokuz sıra yatağın içinde onunkini göstermişti .",['yatağın'],True,augmentation
aug_prop_6594,1,Stripping,""" Sevgi , Meliha esra evlendirmek istiyor , ama benimle değil .",,,augmentation
aug_prop_2066,5,Subject Drop,Diyelim ki eve gitmek istiyorum ama öğretmen hayır diyor.,[],True,augmentation
seed_2667,1,Fragment,Giresun üniversitesi rektörü.,[],True,gold
seed_1884,1,Genitive Drop,Ozan gitmeden önce anneminkileri taşır.,[],True,gold
aug_prop_25307,5,Genitive Drop,İsmail tam düşündüğüm gibi çıktı,[],True,augmentation
aug_prop_10327,1,Gapping,"Bu kişi ben de olabilirdim , Fatma de , Gökhan .",,,augmentation
aug_prop_11244,3,Genitive Drop,"Kardeşimiz Meral bir küçük musibeti varmış diye yazıyor , ne imiş ?",[],True,augmentation
aug_prop_19086,3,Genitive Drop,Çağri Bey şu an dışarıda ancak ofise gelince mesajınızı ileteceğim .,[],True,augmentation
aug_prop_20744,1,Object Drop,Yavuz selim bundan kimseye söz etmememi istedi ama ben Mustafa ali anlattım .,,,augmentation
aug_prop_13310,6,Object Drop,Bir şey söylemek istedim ama Özgür kesti .,[],True,augmentation
aug_prop_21481,5,Subject Drop,"Bu , yılda sekiz kez yapılır , on ilk dönemde , sekiz son dönemde .",['Bu'],True,augmentation
sluice_540,3,Subject Drop,Daha sonra bir restoran açacağını söylüyor. Bir diğeri dört ayda 20.000 dolar kazandığını söylüyor ama nasıl olduğunu söylemiyor.,[],True,gold
