candidate_id,annotator_id,elliptical_type,candidate_text,span,sentence_quality
ktcc_0_4453,001,Genitive Drop,Max bu akşam yemeğini yalnız yemişti ama maun kaplamalı salondan ayrılmadan önce başka masalardaki adamlarıyla selamlaşmıştı.,['Max'],True
aug_prop_8988,0001,Genitive Drop,"Ali cevap vermedi , ama bedeni heyecanla titredi .",,
aug_prop_18901,0001,Genitive Drop,"Samet onlara hikâyesinin bu kısmını anlatmıştı ama Özlem o an konuşan , hafızası değildi .",,
sim_v0_24250,005,Object Drop,"Küçükken sevdiği eğlencelerden biri kedileri asmak, sonra da törenle gömmekti.",['kedileri'],True
bmg_1_238,0001,Object Drop,Bill köpeği sevmiyordu ama Sue seviyordu.,,
aug_prop_5418,005,Subject Drop,Seda elini sıktı ve sonra bıraktı .,['Seda'],True
seed_356,001,Subject Drop,Fuat Bey şu an dışarıda ancak ofise gelince mesajınızı ileteceğim.,"[{'value': [{'start': 17, 'end': 19, 'tag': 'ANTECEDENT'}, {'start': 0, 'end': 2, 'tokens': ['Fuat', 'Bey'], 'tag': 'ANTECEDENT'}], 'tag': 'ANTECEDENT'}]",True
aug_prop_8153,0001,Genitive Drop,"Emrah kemal gül dolacak tır , biriktirdiğin onca hikâyeye .",,
sim_v0_16079,003,Object Drop,"Siz onu bana bırakın, ben alıp götüreyim.",['onu'],True
seed_1247,0001,Subject Drop,Lütfen dosyaları sıralı yerleştir.,,
aug_prop_3296,003,Genitive Drop,Ondan sonra günlerce bunlardan başka bir şey hatırlayamayacağımı düşündüm.,[],True
aug_prop_3465,003,Subject Drop,Ama zayıf ve sevilmeyen bir liderdi.,[],True
sluice_1621,005,Genitive Drop,Nedenini mutlaka açıklayamazlar.,[],True
sim_v0_17693,005,Subject Drop,Gözlerini öfken geçtikten sonra kapatırsın.,[],True
seed_634,0001,NP Drop,Bazı öğrenciler geziye giderken bazısı sınıfta kaldı.,,
aug_prop_20679,0001,Genitive Drop,"Beni öldürecek olsa bile gülümseyeceğim ona , diye düşündü Ayşe gülçin , ama bunu yapmak için dişlerini gıcırdatması gerekti .",,
aug_prop_8068,0001,Ki Expression,Ali ki gibi ?,,
aug_prop_14947,0001,Object CP Drop,"Sare Demet çalıştığım sıralar , bir maden işçisi bir mühendisi dövmüş , ama kimse görmemişti .",,
aug_prop_10661,0001,Genitive Drop,Jale Boy kaşlarını kaldırıyo ama Hüseyin said arkamdan geliyo ve birlikte dışarı çıkıyoz .,,
aug_prop_20908,003,Genitive Drop,"Bir daha rahatsız edecek olursak , Ferat kapıyı yüzümüze kapattıracakmış .",[],True
aug_prop_2588,005,Subject Drop,Akşam saat dokuzda deniz kenarında yürüyüşe çıktığımda alkış sesleri duydum.,[],True
aug_prop_2317,006,Genitive Drop,- Peder Pascal  geometrinin beynini yormasından korktuğu için oğluna geometriyi yasakladı.,['oğluna'],True
sim_v0_24512,005,Subject Drop,"Kendisine ait olduğumu belirtmek istediğini anlıyorum, herkes de buna gülüyor zaten.",[],True
bohl_0_3644,001,Object CP Drop,O da sana sormamı söyledi ama ben unuttum.,['sana sormamı'],True
aycrz_0_34260,001,Genitive Drop,"Random ona söylemeden uzaklaşmama biraz sinirlenmişti, ama bana uzaklaşmamamı söylememişti zaten.",['bana'],True
sluice_711,005,Subject Drop,"Nedenini anlamak için, uzun süreli bakımın ekonomisine bakalım.",[],True
seed_919,001,Subject Drop,"Matematikten 100 almış, 50 değil.",[],True
aug_prop_4648,006,Argument Drop,Gelecekle ilgili her şeyi unutun  şimdiki zaman yeterlidir.,[],True
aug_prop_22223,0001,Genitive Drop,"Mehmet ziya rahatlayarak yutkundu , ama bir sonra ki an parmakları ıslak bir nokta buldu .",,
sim_v0_21955,005,Subject Drop,"İlkinde kentlerimiz kurtulmuştu, onu söylüyordu.",[],True
aug_prop_22133,006,Genitive Drop,Bahadir altıncı katta indi ; adam da peşinden .,['Bahadir'],True
sluice_2382,003,No Ellipsis,"`` Azınlık radyo yayıncıları, dinleyici başına daha az gelir elde ediyor ve sorunun nedenini belirlemek için daha fazla araştırmaya ihtiyaç var . ''",[],True
aug_prop_6021,003,Genitive Drop,"Sonra Bulut Gözde olduğunu hatırladı , alkışların kendisi için olduğunu anladı .",[],True
seed_313,001,Genitive Drop,Ondan korkmanı istemiyorum ama saygı göstermeni istiyorum.,[],True
seed_1217,0001,Subject Drop,Yoğurdun son kullanma tarihi geçmeden bitirelim.,,
sim_v0_24164,003,Ki Expression,"Biz oyunun bize düşen kısmını oynuyoruz, onlar da kendilerininkini.",['düşen kısmını'],True
aug_prop_16211,005,Object Drop,Vedat başıyla onayladı .,[],True
sim_v0_4641,0001,Genitive Drop,"Kadın yüzünü buruşturmuş, sessizce ağlıyordu.",,
aug_prop_16054,006,Genitive Drop,Ceren elini uzattı ama Ceyhun reddetti .,['Ceren'],True
aug_prop_10877,005,Subject Drop,Serhat telefonu kapadı ve cebine koydu .,['Serhat'],True
sim_v0_14267,005,Subject Drop,Evlenmeden önce oraya yerleşebilmek için izin aldı.,[],True
aug_prop_18974,0001,Genitive Drop,"Şarap üzüm kızı dır , Emin , ihsan suyundan dır ; kesesinin ağzını açmıştır , cömertlikten bahsedip durmada dır .",,
aug_prop_12117,0001,Genitive Drop,"Özden elinde ki fincana baktı , aniden içinde kini Ünal yüzüne fırlattı .",,
aug_prop_967,003,Subject Drop,“Gemilerini parçaladılar ve birçoğu öldü.,[],True
skkob_0_8580,0001,Subject Drop,"Doktorların tahminlerinden çok daha hızlı yenildi hastalığa, birkaç ay içinde toparlandı gitti.",,
seed_2103,003,Genitive Drop,Ben koltuktakileri kaldırıp yerlerine koydum.,[],True
dkm_0_18301,0001,Subject Drop,"Gözümün önüne gel de göreyim seni; gözüm doymuyor Tanrı delillerine, Tanrı âyetlerine.",,
sim_v0_16200,005,Object Drop,Son­ra içi­ni çe­ke­rek ek­le­di,[],True
aug_prop_24686,003,Genitive Drop,"İzzet yerinden sıçrıyor , atlar ürküyor .",['İzzet'],True
ygemw_0_1241,0001,Subject Drop,Geçmiş günlerden bahsetmişlerdi; Kit'in Solace'taki günlerinden.,,
seed_1552,003,Gapping,"Renklileri ayrı, beyazları ayrı yıka.",['yıka.'],True
sim_v0_4413,005,Subject Drop,Gözleri testekerlek açıldı ve titremeye başladı.,[],True
sluice_1283,005,Object Drop,"Bozulan sağlıkla, bunun bir kısmını satmak istiyorum ama nasıl yapacağımı bilmiyorum.",[],True
sluice_1971,003,Genitive Drop,Ona o diziyi sevmediğimi söylediğimde nedenini anlayamadı.,[],True
aug_prop_10977,003,No Ellipsis,Kübra kuruluşların nasıl gittiğini sordu .,[],True
aug_prop_22039,003,Genitive Drop,Yüzbaşı Nezih ere tüfeğini verdi .,['Yüzbaşı Nezih'],True
aug_prop_3146,003,Genitive Drop,Dinlemek yerine telefonunu kapatmayı ya da konuşmalarına dikkat etmeyi tercih etmez.,[],True
aug_prop_21651,005,Genitive Drop,Sonra Hatice kolunu çimdikleyince yüzünü buruşturdu .,[],True
aug_prop_21421,0001,Gapping,"Hamit arif olmadan önce korku vardı , yalvarış da .",,
sim_v0_1279,0001,Subject Drop,"Örümceğin bacakları gevşedi, ama hâlâ seğiriyordu.",,
seed_709,0001,Ki Expression,Mühendislerin maaşı öğretmenlerinkinden çok daha fazla.,,
sim_v0_14520,006,Genitive Drop,Ay ışığında nehrin gizemli pırıltısıyla beyninde berrak bir yol açıldı.,[],True
aug_prop_20874,0001,Object Drop,"Zavallı İlyas bir şeyler mırıldandı , ama kimse anlamadı , hatta kendisi bile .",,
aug_prop_10543,003,Genitive Drop,Nilay çatalını bıraktı ve sesi ayarladı .,['Nilay'],True
aug_prop_18191,005,Subject Drop,Leyla eve gelinceye kadar bekledim .,[],True
seed_129,0001,Object Drop,Platonu anlattı ve hayran olduğunu belirtti.,,
aug_prop_10442,003,Subject Drop,Emine ağzını açtı ve yine kapadı .,['Emine'],True
aug_prop_4713,003,No Ellipsis,Kadın sessiz kaldı.,[],True
sim_v0_8444,005,Genitive Drop,Kabusun yarattığı dehşet yüzünden rengi atmıştı ve düşüncelere dalmış gibi gözüküyordu.,[],True
aug_prop_9044,005,Subject Drop,"Türkler genellikle Bengühan Yahudiliği değil , Tevrat Yahudiliğini benimsemişler dir .",['Türkler'],True
sim_v0_8340,005,Subject Drop,Yezdgird elini uzatarak atın yelesini tutuverdi ve yüzünü okşamaya başladı.,['Yezdgird'],True
aug_prop_23391,006,Genitive Drop,"Cüneyt yeniden kayar gibi olunca , Murat karısını sıkıca tuttu .",[],True
sim_v0_6966,005,Genitive Drop,Amerikalı yetkililer planlarını öğrenmiş ve nükleer saldırı düzenlemişlerdi.,[],True
dkm_0_17137,001,No Ellipsis,"Duyuyordum, her solukta yarabbi diyordu, revâ görür müsün beni bu zalimlerin ellerine vermeyi?",[],True
seed_1457,001,Object Drop,"Hiç sorun değil, ben temizlerim.",[],True
seed_1067,0001,Subject Drop,Aslı okul gezine gitmek istiyordu ama gidemedi.,,
shh_1_10952,001,Genitive Drop,"Lukas adamın haberi olduğunu düşündü, ama emin olmak için dosyayı istemesi gerekiyordu.",['Lukas'],True
aug_prop_17818,005,Genitive Drop,Hasan serkan gözlerini açtı ve Ufuk baktı .,['Hasan serkan'],True
aug_prop_25608,005,Genitive Drop,Murat not defterini kapadı ve odadan çıktı .,['Murat'],True
barj_0_3342,0001,Subject Drop,"Aes Sedailer hiç yalan söylemezdi, ama her zaman gerçeği de söylemezlerdi.",,
aug_prop_16126,0001,Gapping,Bu hikâyeleri Kaan suat veriyordu onlara ; gerekli bilgileri de .,,
sim_v0_3542,0001,Genitive Drop,"D’Courtney, başını salladı ve boğazını gösterdi.",,
seed_1414,001,Object Drop,Belli ki o hazırlamayacaktı.,[],True
aug_prop_1845,005,Subject Drop,Mezbahada fahişe olabilirdi ama kızı olamazdı.,[],True
sluice_2032,003,Object Drop,`` Sanırım Shaquille olmak istiyor ama nasıl olacağını henüz bilmiyor . '',['Shaquille'],True
aug_prop_2883,005,Subject Drop,Bu yaşta sizin gibi silahlı aylaklara bu meydanı bırakmayacağım.,[],True
sim_v0_6958,005,Genitive Drop,Rüyamda onun öldüğünü gördüm ve kral öldü.,[],True
aug_prop_1429,005,Subject Drop,Fark o kadar açık değildir ve anlaşılması gerekir.,[],True
aug_prop_9815,005,Argument Drop,Hacer Savaşı'na soktukları için eleştirir ; Aydin Ayşe ceren da kızar .,[],True
aug_prop_15766,005,Genitive Drop,Haluk hükümeti Firat hükümetine ültimatom vermiş ve hudutlarını kapatmıştır .,['Firat hükümetine'],True
aug_prop_16349,006,Stripping,Gülhanim merkez ofisinde ki işçilerin çoğu cumartesi çalışmamıştı ve tabii akşamda .,"['Gülhanim merkez ofisinde ki işçilerin çoğu', 'çalışmamıştı']",True
sim_v0_20901,003,Subject Drop,Zeyneplere giderken önce Evgenia'ya uğramıştım.,[],True
aug_prop_7600,003,Genitive Drop,Kenan ahmet alt dudağını dişledi .,['Kenan ahmet'],True
sim_v0_733,003,Genitive Drop,"Bu­lun­du­ğu hal­den kork­muş, tüy­le­ri ür­per­miş­ti.",[],True
aug_prop_8627,003,Genitive Drop,"Ocakta araba kiralarken pasaportunu vermiş , Emir murat Rasim da fotokopisini çıkartmıştı .",[],True
aug_prop_1220,005,NP Drop,Dakikalar geçtikçe havlama yaklaştı ve yükseldi.,[],True
aug_prop_6872,0001,Gapping,"Cemil ne basamaklarda görünüyordu , ne de yolun herhangi bir yerinde .",,
mmmbb_0_16604,0001,Gapping,"Onlar da devir meselesinden bahsederler, ama sevgilinin devrinden.",,
aug_prop_28,003,Genitive Drop,Heyecanlanıyor  sırtı titriyor.,[],True
sim_v0_15017,003,Subject Drop,"Sezgileri güçlü, zarif, sofistike bir adamdı.",[],True
seed_43,0001,Object Drop,"Ben balı uzatırım, o ekmeğe sürer.",,
ibvic_0_434,0001,Subject Drop,"Hepsinin ötesi berisi yandı, ama hiç acı duymadılar, kendilerine göre eğlendiler.",,
sim_v0_3015,0001,Genitive Drop,Ayağım soğuktan iyice uyuşmuş ve kaskatı kesilmişti.,,
aug_prop_16791,003,Genitive Drop,Melahat alt dudağını ısırdı .,['Melahat'],True
aug_prop_13524,001,Genitive Drop,Mehmet omuzlarını silkti ve zarfı açtı .,['Mehmet'],True
vdadims_2_3701,0001,Subject Drop,"Cin gibi olacaktın burda, bir de inancın sağlam olacaktı.",,
aug_prop_19675,003,Genitive Drop,Teğmen İlyas yokluğumuzda komutayı alacak .,[],True
seed_46,003,Genitive Drop,Beni ziyaret etmesini bekledim ama Murat etmedi.,"[{'value': [{'start': 17, 'end': 19, 'tag': 'ANTECEDENT'}], 'tag': 'ANTECEDENT'}]",True
sluice_2786,003,Subject Drop,Ne kadar olduğunu bilmese de sitenin “açıkça gelir kaybettiğini” söyledi.,[],True
aug_prop_21802,006,Subject Drop,Duygu onu tanıdı ve durumu anladı .,['Duygu'],True
sluice_4165,004,Subject Drop,"Tek soru, hangi kadındı?",[],True
dkm_0_27739,0001,Subject Drop,"Yeşilliğe aldanma, kurt ardında.",,
aug_prop_13043,005,Subject Drop,Yilmaz Tiyatrosu'na gitmiş ve Baturay kansu İlker adlı oyunu seyretmiş .,[],True
aug_prop_24292,0001,Object Drop,Ceyhan sincabı fark etti ama annesi göremedi .,,
seed_2493,001,Fragment,Şakşukadaki tuz yüzünden.,[],True
aug_prop_8233,0001,Object Drop,Mektubu masaya koyuyor Mediha ama ne yazık ki okuyamamış .,,
sim_v0_18104,003,Subject Drop,Servis tabancasıyla kendi gözüne nişan aldı.,[],True
seed_1869,001,Ki Expression,Jüpiter'deki bizi şaşırtacak sonuçlar verecek gibi duruyor.,[],True
sim_v0_630,0001,Genitive Drop,Ateşi çok yüksekti ve başı dönüyordu.,,
aug_prop_7885,0001,Genitive Drop,"Şu iki kulağına bak , sözü çeken kehribar nerde ?",,
sim_v0_16482,004,Genitive Drop,Elbiselerim parça parça olmuştu.,[],True
sluice_3305,003,No Ellipsis,"Çoğu analist ve yatırımcı, pazarın ne kadar ilerleyeceği konusunda hemfikir.",[],True
sim_v0_19518,005,Genitive Drop,Siluetleri karanlığa karışmıştı.,[],True
kfgrrm_0_3504,0001,Ki Expression,Kralın gemileri nehirde yandı ama benimkiler değil.,,
sim_v0_2843,005,Subject Drop,Baban gitmemizi istiyor ve bunda haklı.,['Baban'],True
sim_v0_18200,005,Subject Drop,Bu esrarengiz kaptan kamarasından dışarı çıkmıyordu.,[],True
aug_prop_24411,003,Subject Drop,Osman turgut hızlanma düğmesini bulmuş ve defalarca basmıştı .,['Osman turgut'],True
sluice_2525,003,Subject Drop,Nedenini anlamıyorsanız Fransa Açık tenis turnuvasını izlemiş olmalısınız.,[],True
sim_v0_8257,005,Subject Drop,Niko ‘el yakan’ın ne olduğunu biliyordu ama ‘kakalamak’ fiilinden habersizdi.,['Niko'],True
aug_prop_8370,005,No Ellipsis,Özel bir gözlük yaptırdık ve Ersin I .,[],True
aug_prop_18384,005,Subject Drop,"Yildirim Yahudilerinin oturduğu bu yere Efruz Sokak da derlerdi , Şükrü Sokağı da .",[],True
sim_v0_21620,005,Subject Drop,Bu yazilari hep merakla okumusum.,[],True
aug_prop_13800,0001,Gapping,"Ayşe gülçin yarın geliyor , teyzemse Cuma günü .",,
aug_prop_1343,003,Genitive Drop,Biz mazlum kullarını koru Yüce Yaradan.”,['Yüce Yaradan.”'],True
aug_prop_5798,003,Genitive Drop,Giordino on roketini ateşledi .,['Giordino'],True
aug_prop_5981,0001,Genitive Drop,"Emin Elif onu daha önce bu hâlde görmüş olabilirdi , ama kocası kesinlikle görmemişti .",,
sim_v0_4579,0001,Subject Drop,"Aleti yerden aldım, banka koydum.",,
ssjb_0_3288,003,Object Drop,"Gillian’ın ona söylediği şeyler sayesinde bildim, ona bizim hakkımızda söylediği şeyler sayesinde.",[],True
seed_1298,0001,Subject Drop,Hem ondan nefret ediyor hem de onu özlüyordu.,,
aug_prop_18338,0001,Argument Drop,Ben hep Mustafa gitmek istedim ama annem Esma düşünmem için yalvarıp durdu .,,
sim_v0_18022,005,Subject Drop,Sonra da budalanın birine ders vereceğim.,[],True
aug_prop_15861,003,Genitive Drop,"Biri sekiz saatte bir acıkacak tır , diğeri dört saatte , bir başkası ise dokuz saatte .",[],True
aug_prop_1630,003,Subject Drop,"Bizi önden görüp kaçmaya çalışabilirler.""",[],True
saegco_0_2917,001,Subject Drop,Dışarıda hastalanabilirim ama içerde asla.,[],True
aug_prop_17851,003,Genitive Drop,Nejdet elini uzattı ama Hayati can reddetti .,['Nejdet'],True
seed_2069,001,Ki Expression,Programdakiler davacı olacakmış spikerden.,[],True
aug_prop_4934,003,Subject Drop,Daha sonra sigaramı yakmaya çalıştı  ben de elinden çakmağı aldım.,[],True
sim_v0_20327,003,Genitive Drop,Petroni yüzünden kanının çekildiğini hissetti.,[],True
sluice_61,004,Argument Drop,"Uzun süredir katkıda bulunan Ford Vakfı, kuruluşa 250.000 dolarlık bir hibe sağlamadı, ancak vakıf yetkilileri bunun nedenini tam olarak söylemeyecekler.",['kuruluşa'],True
aug_prop_11661,0001,Genitive Drop,"Tanrı Çağlar dir sırrım , Tayyar alp dir niyazım , odur namazda kıblem , odur abdestimin nuru .",,
aug_prop_6772,000,No Ellipsis,"Oğlumun vaftiz babası , Evre Ordusunun gözde generallerinden biri ydi , Mehtap Mehmet murat .",[],True
cmm_0_6467,0001,Gapping,"Sadece seni değil, senin gibi olan herkesi.",,
sim_v0_2348,0001,Genitive Drop,Aaron elimi tuttu ve kalabalığı yardı.,,
ticdl_0_5451,006,Argument Drop,"Valmont bize dostluk yapmış, birbirimize yazacağımız mektupları ulaştırmanın yolunu bulmuştu ama siz istemediniz.",['birbirimize'],True
aug_prop_24755,005,Genitive Drop,"Âşığın dinleyicilerinden şikâyet ettiğini duymak ise iç rahatlatıcı ydı ; Timuçin dinleyici standartlarını , asla kendisinin ki gibi yüksek bulmazdı .",['Âşığın'],True
sim_v0_15707,005,Gapping,Bu metot hem taarruzda hem de savunmada geçerlidir.,['geçerlidir.'],True
sim_v0_23131,005,Genitive Drop,Hikâyeniz gizli anlamlar barındırsın.,[],True
aug_prop_1718,005,No Ellipsis,"Titreyen vücudunun yanına sokuldum ve ""Octavia?"" diye sordum. Söyledim.",[],True
aug_prop_20474,005,Genitive Drop,Hicran başıyla onayladı ve kalabalığa döndü .,['Hicran'],True
sluice_2109,003,Subject CP Drop,Neden bilmiyorum ama Phi Beta Kappa beni her yerde takip ediyor gibi.,['Phi Beta Kappa beni her yerde takip ediyor'],True
aug_prop_9826,003,Genitive Drop,"Feza ona bakar , kafası karışmıştır .",['Feza'],True
sim_v0_25367,005,Genitive Drop,"Bundan başka bir planım yoktu, ilerisini de düşünmüyordum.",[],True
cca_1_4254,001,Object Drop,Bu­gün kar ya­ğı­yor ama ya­rın açar.,[],True
sim_v0_19565,005,Genitive Drop,Kızı ona gülümseyecekti.,[],True
aug_prop_18497,005,Genitive Drop,Bundan dolayı Emine inşa ettirdiği camiye Erdem - sünne adını vermiştir .,['Emine'],True
sim_v0_8718,005,No Ellipsis,Gazeteler kıyı kentlerinin baskına uğradığını yazıyorlardı.,[],True
sluice_3047,003,Genitive Drop,O aramaz ve Clinton nedenini bilmiyor.,['aramaz'],True
aug_prop_13968,0001,Object Drop,Koray battaniyeyi çenesine kadar çekmişti ; ama adam çekerek tekrar açtı .,,
aug_prop_12264,0001,Ki Expression,"Diğer artistler de beyaz boya kullanıyor , fakat Tuğba Ercan ki hususi surette ya­pılmış .",,
aug_prop_19323,0001,Object Drop,Serkan dizi izlemek istiyor ama biz istemiyoruz .,,
aug_prop_9641,001,Object CP Drop,"Tuba Feyzahan davranışlarını anlattı , doktor da dinledi .",['Tuba Feyzahan davranışlarını anlattı'],True
aug_prop_8432,005,Argument Drop,""" Sen benim Hilal evlenmekle hata ettiğimi düşünüyorsun tabii ama ben öyle bakmıyorum .",[],True
aug_prop_783,005,Genitive Drop,Psikolog gözlerini kapattı ve burnunu kaşıdı.,['Psikolog'],True
aug_prop_17322,005,Genitive Drop,Nihayet Vedat kolunu indirdi ve alnını sildi .,['Vedat'],True
aug_prop_17365,003,Genitive Drop,Hilal oğlunun doğumunu beklemeden harekete geçmeyecektir .,[],True
aug_prop_3622,0001,Argument Drop,Kendini babasına kanıtladı ve neler yapabileceğini gösterdi.,,
aug_prop_1925,004,Subject Drop,Sonra sıcaklık tüm vücuduna yayıldı ve Malcolm'un acısını hafifletti.,['sıcaklık'],True
rapr_0_9857,001,Gapping,"Son iki aydır Zahiriyehane’de sürdürdüğüm çalışmalar sonucu ellerim güçlenip sertleşmişti, ama farklı açılardan.","['ellerim güçlenip sertleşmişti,']",True
sim_v0_16530,003,Genitive Drop,Darian alt dudağını dişledi.,['Darian'],True
aug_prop_15085,005,Genitive Drop,Umut adamlarının seni izlemesine izin verme .,[],True
aug_prop_4759,005,Genitive Drop,Gözlemci tarafı onu yanıltmamıştı.,['onu'],True
dkm_0_32377,001,Subject Drop,"Sevgiliyle sürdüğümüz safâyı, ettiğimiz zevki kimsecikler bilmez, ancak Tanrı bilir.",[],True
sim_v0_7241,003,Genitive Drop,"Çekik tatar gözleri büyüdü, kaşları çatıldı.",[],True
sluice_3576,003,Subject Drop,"Belki olur, ama hangi fiyata?",[],True
aug_prop_6378,0001,Object Drop,"Ramazan neden bahsettiğini biliyor , ama Selim bilmiyor .",,
sluice_686,005,Subject Drop,Ne kadar uzakta olduğunu söyleyemeyecek kadar utandığını söyledi.,[],True
uhj_0_2717,005,Subject Drop,"""Adamın adı yönetici olabilir ama emin ol burada karısının borusu öter.",[],True
sluice_644,005,Subject Drop,`` Topu beceremiyorum ve nedenini bulamıyorum . '',[],True
aug_prop_18795,006,Genitive Drop,"Özge Çek git , gözüm görmesin !",[],True
ta4nt_0_4798,0001,Subject Drop,Çevrede ne kadar kereste varsa taşıttı esirlere ve askerlere.,,
aug_prop_22895,0001,Stripping,"Eğer Deniz alay etmek gerekirse bu Yücel düşerdi , onlara değil .",,
sluice_824,003,Genitive Drop,Ne zaman olacağını bilmiyorum ama bu yolda bir yerlerde olacak. '',[],True
aug_prop_1761,003,Genitive Drop,Kızdan telefon numarasını aldı.,['Kızdan'],True
seed_777,0001,Gapping,"Kuşlar göç etmiş, tilkiler de.",,
ommb_0_6859,0001,Pronominal Strategy,"Thorne, Hendricks'i tanımak için ışığa ihtiyacı olmadığını biliyordu ama Brooks öyle değildi.",,
sim_v0_6949,003,Object Drop,Karşısında Shreve piposunu doldurmuş ve tekrar içmişti.,['piposunu'],True
aug_prop_4267,006,Genitive Drop,Daha paylaşımcı ve kararlı bir çalışkanlığı vardı.,[],True
tmu_0_3011,0001,Subject Drop,"O asla onca aşman kurşunkalemin kâğıt tomarlarına neler kazıdığını sormuyor bana, ben yokum.",,
sluice_1942,003,Genitive Drop,"`` Herkes güçlü vuruşu sever , ama nasıl yapacağımı bilmiyorum .",[],True
seed_1554,001,NP Drop,"Hasta, doktoru çağırmak istedi.",[],True
aug_prop_15536,0001,Gapping,"Tolga ne sabah var dır , ne akşam .",,
seed_2091,001,Subject Drop,Kolundakilere baktı ama anlayamadı.,[],True
sim_v0_21246,005,Genitive Drop,Eğer arzunuz buysa eve gidin.,[],True
aug_prop_24575,005,Argument Drop,Handan elini onun koluna koyup durdu ve Tevfik özgün diye seslendi .,['onun'],True
aug_prop_15494,0001,Gapping,"Yasin ilgili olarak benimle konuşmadı , benimle ilgili olarak da Cenk .",,
sim_v0_22299,003,Genitive Drop,Süleyman’a şikâyetleri anlatılır.,[],True
sim_v0_4147,0001,Genitive Drop,"Gün geldi, fakat param yok.",,
aug_prop_3782,0001,NP Drop,Aynı cins doktora gideceğimi ama karşı cinse gitmeyeceğimi söyledi.,,
sim_v0_8117,005,Subject Drop,"""Ciddi bir şekilde hasta görünüyor ve konuşması da karışık.",[],True
sim_v0_7075,005,Genitive Drop,Titrek bir nefes aldı ve gözlerini kapadı.,[],True
sluice_2389,003,Genitive Drop,"Remlinger, kimden olduğunu söylemek istemese de, bu sezon kontrol sorunları için de tavsiye istedi.",['istedi.'],True
sim_v0_18503,005,Subject Drop,“Deniz Sezen’in asistanından randevu aldım.,[],True
aug_prop_10458,0001,Genitive Drop,Cansu tüm gücüyle ittirerek ağabeyini üzerinden attı ama itişi bile Oğuz devam eden kahkahasını bastırmaya yetmedi .,,
sluice_416,003,Object Drop,Nedenini açıkladığımda oyuncular anlıyor. '',[],True
aug_prop_22308,005,Genitive Drop,Yıldız Oğuz uzanıp elimi tuttu .,[],True
aug_prop_19612,005,Subject Drop,Kafası karışmış bir halde otoskopu kapattı ve Uğur a baktı .,[],True
aug_prop_2431,003,Genitive Drop,Nefesi yüzünün çevresinde buharlar saçıyordu.,[],True
mos_0_3117,001,Genitive Drop,Mücadele eden Fleisher çalmayı sürdürdü ama ne kadar çok savaşırsa spazmı o ölçüde artıyordu.,['Fleisher'],True
sim_v0_8,0001,Object Drop,Laurie attan indi ve Kasumi bindi.,,
aug_prop_20855,006,Argument Drop,Derya oğlu hiç cevap vermedi .,[],True
aug_prop_7610,0001,Object Drop,"Selami bunu yapabilirdi , ama ben yapamam .",,
aug_prop_10464,0001,Genitive Drop,"Sabahattin ise o yılın ekiminde doğmuştu , Halilibrahim Özlem Tuğba seslenişi hâlâ kulaklarımda .",,
aug_prop_24151,006,Subject Drop,Serkan dizginlerini çekti ve etrafa baktı .,['Serkan'],True
aug_prop_2483,003,Genitive Drop,"""Kriptografa komuta merkezinde beklemesini söyle.","['""Kriptografa']",True
aug_prop_2583,003,Genitive Drop,Diğer şeyler daha önemli hale geldikçe  acı gücünü kaybediyordu.,['acı'],True
aug_prop_25596,0001,Gapping,"Burcu da ölmüş olabilirdi , Zeynep da .",,
aug_prop_6790,0001,Genitive Drop,""" Yasadışı ilaç kullandığımı inkâr ediyorum , "" dedi Mehmet selahattin , ama sözleri kendi kulağına bile inandırıcı gelmedi .",,
sim_v0_21732,003,Genitive Drop,"Yakalanıp öldürülmesi gerekiyor, hapishaneden kaçtı.",[],True
aug_prop_10684,003,Genitive Drop,"Işin Musa , kızı ile hep gurur duymakta ydı .",['Işin Musa'],True
aug_prop_1734,006,Subject Drop,Paralı asker kaşlarını çattı  omuz silkti  döndü ve gitti.,['Paralı asker'],True
sim_v0_19001,003,Object Drop,"Kan arabaya düşkün, her gün boyatıyor.",['arabaya'],True
seed_1624,003,Subject Drop,Elmalı kurabiye bitince böğürtlenli aldım.,[],True
idbgais_0_4679,006,NP Drop,"Tabii her isteyeni salmıyorlardı içeriye, ama geri çevirmedikleri de çıkıyordu bir hayli.",[],True
tgtzt_0_1060,0001,Subject Drop,"Öte yandan insanlar, bilimlerden etkin bir yardım beklemekte, ama kanıtlar ya da tanımlar beklememektedir.",,
pp_2_539,003,Genitive Drop,"Sokrates: Ya ruh için ne diyoruz, dedi, görüldüğünü mü, yoksa görülmediğini mi?",['ruh'],True
seed_1649,003,Subject Drop,Ahşap bir sehpa yerine demir alalım.,[],True
sluice_3393,003,Subject Drop,"Soru şu, ne kadar sonra?",[],True
aug_prop_24613,003,Genitive Drop,Mübeccel küfürler saydırarak arkasını döndü .,['Mübeccel'],True
aug_prop_11354,0001,Object Drop,"Bengühan Emine ayça reddetti , ama babası aldı ve ikisi de sigaralarını yaktılar .",,
sluice_2176,003,Genitive Drop,Ve nedenini anlamak zor değil.,[],True
sim_v0_20763,005,Argument Drop,Buralarda onu hâlâ ineklere yapıyorsun; damgalar görmüştüm.,['ineklere'],True
aug_prop_5023,004,Genitive Drop,dediği gibi yaptım...,[],True
seed_2136,001,Subject Drop,Uluslararası yolculuk yapan gemidekilerle iletişim halindeyiz.,[],True
